Input Path,Ground-Truth
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0001670.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0001462.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0001439.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0000933.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0000472.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0003522.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0002952.jpg,DM
BraTS-Path/BraTS-Path2025-Train-2-JPG/Validation-Data-384-Collated-JPG/DM/BraTSPath_DM_0000395.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0001479.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0003802.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0002661.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0003025.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0001396.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0000979.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0001204.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0000073.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0002602.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0003427.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0004222.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0001658.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0002742.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0000674.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0002004.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0003995.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0000815.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0002666.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0001580.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0000213.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0001050.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0004306.jpg,DM
BraTS-Path/BraTS-Path2025-Train-2-JPG/Validation-Data-384-Collated-JPG/DM/BraTSPath_DM_0000059.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0000545.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0000477.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0002478.jpg,DM
BraTS-Path/BraTS-Path2025-Train-2-JPG/Validation-Data-384-Collated-JPG/DM/BraTSPath_DM_0000051.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0004309.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0002312.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0004237.jpg,DM
BraTS-Path/BraTS-Path2025-Train-2-JPG/Validation-Data-384-Collated-JPG/DM/BraTSPath_DM_0000036.jpg,DM
BraTS-Path/BraTS-Path2025-Train-2-JPG/Validation-Data-384-Collated-JPG/DM/BraTSPath_DM_0000354.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0001703.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0000065.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0001212.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0003837.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0002773.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0000704.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0001234.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0004111.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0000753.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0002679.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0001975.jpg,DM
BraTS-Path/BraTS-Path2025-Train-2-JPG/Validation-Data-384-Collated-JPG/DM/BraTSPath_DM_0000318.jpg,DM
BraTS-Path/BraTS-Path2025-Train-2-JPG/Validation-Data-384-Collated-JPG/DM/BraTSPath_DM_0000546.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0001290.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0001281.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0003401.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0000542.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0002704.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0000084.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0002550.jpg,DM
BraTS-Path/BraTS-Path2025-Train-2-JPG/Validation-Data-384-Collated-JPG/DM/BraTSPath_DM_0000333.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0000479.jpg,DM
BraTS-Path/BraTS-Path2025-Train-2-JPG/Validation-Data-384-Collated-JPG/DM/BraTSPath_DM_0000457.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0002656.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0000295.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0002990.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0004028.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0004181.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0000581.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0001023.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0001271.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0003337.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0000168.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0003594.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0001843.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0001863.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0000574.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0000743.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0000340.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0000081.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0004286.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0002229.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0000834.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0004240.jpg,DM
BraTS-Path/BraTS-Path2025-Train-2-JPG/Validation-Data-384-Collated-JPG/DM/BraTSPath_DM_0000390.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0001489.jpg,DM
BraTS-Path/BraTS-Path2025-Train-2-JPG/Validation-Data-384-Collated-JPG/DM/BraTSPath_DM_0000264.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0002003.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0001790.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0003409.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0004193.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0000293.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0002827.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0004298.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0003146.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0000263.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0003944.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0001924.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0001238.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0002680.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0002014.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0003708.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0002577.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0002402.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0001784.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0000535.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0003373.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0000029.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0002973.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0001481.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0004032.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0004327.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0001842.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0004118.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0003779.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0002296.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0004142.jpg,DM
BraTS-Path/BraTS-Path2025-Train-2-JPG/Validation-Data-384-Collated-JPG/DM/BraTSPath_DM_0000490.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0000086.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0002705.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0003097.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0000618.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0002653.jpg,DM
BraTS-Path/BraTS-Path2025-Train-2-JPG/Validation-Data-384-Collated-JPG/DM/BraTSPath_DM_0000134.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0003336.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0002144.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0003825.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0002475.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0001351.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0001380.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0004308.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0003116.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0002933.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0001573.jpg,DM
BraTS-Path/BraTS-Path2025-Train-2-JPG/Validation-Data-384-Collated-JPG/DM/BraTSPath_DM_0000242.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0003330.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0001876.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0003809.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0003930.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0002422.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0000246.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0000668.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0000076.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0000408.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0001463.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0002622.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0003125.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0003476.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0002893.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0000590.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0004087.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0001386.jpg,DM
BraTS-Path/BraTS-Path2025-Train-2-JPG/Validation-Data-384-Collated-JPG/DM/BraTSPath_DM_0000450.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0000931.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0004333.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0003702.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0000447.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0000410.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0000747.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0001988.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0004277.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0002507.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0000911.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0003226.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0002775.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0002967.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0001762.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0000056.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0002412.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0002077.jpg,DM
BraTS-Path/BraTS-Path2025-Train-2-JPG/Validation-Data-384-Collated-JPG/DM/BraTSPath_DM_0000118.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0002941.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0002599.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0000431.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0000825.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0000194.jpg,DM
BraTS-Path/BraTS-Path2025-Train-2-JPG/Validation-Data-384-Collated-JPG/DM/BraTSPath_DM_0000183.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0001465.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0000162.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0004101.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0000820.jpg,DM
BraTS-Path/BraTS-Path2025-Train-2-JPG/Validation-Data-384-Collated-JPG/DM/BraTSPath_DM_0000453.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0000951.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0003278.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0002160.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0002028.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0001585.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0002391.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0002499.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0002520.jpg,DM
BraTS-Path/BraTS-Path2025-Train-2-JPG/Validation-Data-384-Collated-JPG/DM/BraTSPath_DM_0000521.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0002974.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0001669.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0002454.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0002556.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0002836.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0004261.jpg,DM
BraTS-Path/BraTS-Path2025-Train-2-JPG/Validation-Data-384-Collated-JPG/DM/BraTSPath_DM_0000518.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0000801.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0000807.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0000475.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0003690.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0003470.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0003993.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0000445.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0002783.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0001182.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0001350.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0001098.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0002480.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0003057.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0002821.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0003979.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0003540.jpg,DM
BraTS-Path/BraTS-Path2025-Train-2-JPG/Validation-Data-384-Collated-JPG/DM/BraTSPath_DM_0000089.jpg,DM
BraTS-Path/BraTS-Path2025-Train-2-JPG/Validation-Data-384-Collated-JPG/DM/BraTSPath_DM_0000074.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0003109.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0001776.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0002536.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0002034.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0003191.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0001509.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0000866.jpg,DM
BraTS-Path/BraTS-Path2025-Train-2-JPG/Validation-Data-384-Collated-JPG/DM/BraTSPath_DM_0000426.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0000026.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0002353.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0003350.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0004050.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0001560.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0001025.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0000297.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0003164.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0003398.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0000302.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0001818.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0000395.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0002164.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0001839.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0003992.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0001308.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0003945.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0001981.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0003925.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0004195.jpg,DM
BraTS-Path/BraTS-Path2025-Train-2-JPG/Validation-Data-384-Collated-JPG/DM/BraTSPath_DM_0000289.jpg,DM
BraTS-Path/BraTS-Path2025-Train-2-JPG/Validation-Data-384-Collated-JPG/DM/BraTSPath_DM_0000389.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0002853.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0004319.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0002640.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0001637.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0001718.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0003981.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0003643.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0003878.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0000608.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0002440.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0002155.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0001601.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0002149.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0002272.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0001305.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0001090.jpg,DM
BraTS-Path/BraTS-Path2025-Train-2-JPG/Validation-Data-384-Collated-JPG/DM/BraTSPath_DM_0000162.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0001287.jpg,DM
BraTS-Path/BraTS-Path2025-Train-2-JPG/Validation-Data-384-Collated-JPG/DM/BraTSPath_DM_0000313.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0001666.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0002065.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0003172.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0003277.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0002180.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0000629.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0002071.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0002438.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0000506.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0003830.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0003534.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0002575.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0004191.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0001335.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0000838.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0000347.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0001828.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0003645.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0002689.jpg,DM
BraTS-Path/New-Data-384-Collated-JPG/DM/BraTSPath_DM_0000151.jpg,DM
